objid,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,plate,mjd,fiberid,x_coord,y_coord,z_coord
1.23766e+18,16.45767,15.24461,15.134260000000001,15.1352,15.188279999999999,4294,301,4,82,2.10444e+18,STAR,1869,53327,479,0.6007726461876767,-1.1202424608226913,-1.5936393540104175
1.23767e+18,16.95838,15.67777,15.027379999999999,14.751570000000001,14.591120000000002,5421,301,1,182,2.59303e+18,STAR,2303,54629,295,0.4457751848409104,-0.7428075310992628,-0.18995483925785278
1.23766e+18,19.41253,19.28598,19.554920000000003,19.85515,20.11894,3842,301,5,124,6.11264e+18,STAR,5429,55979,474,0.33078124485045657,0.11915190057087405,-0.04960555696926623
1.23765e+18,18.9381,17.88724,17.553060000000002,17.41701,17.39668,1729,301,4,316,7.52264e+17,STAR,668,52162,594,-1.20063847505752,-0.8534745880441879,0.2226636018150303
1.23766e+18,18.92707,17.74531,17.20008,16.797320000000003,16.63689,2826,301,1,283,1.47947e+18,GALAXY,1314,53050,135,-151.23194596109724,-4.990432717702809,227.92294586272087
1.23766e+18,18.74898,17.38205,16.67448,16.26248,16.0432,4263,301,2,266,4.50437e+17,GALAXY,400,51820,281,335.08781437526244,138.84909732913954,-4.479211077452523
1.23766e+18,19.13815,18.9093,18.953789999999998,19.05366,19.091920000000002,4504,301,6,197,4.46894e+18,QSO,3969,55307,874,-3290.8139404407134,-576.8341688566528,2661.151177150095
1.23766e+18,19.07999,16.87579,15.83046,15.39005,15.02806,2243,301,2,143,6.45495e+18,GALAXY,5733,56575,616,-243.03732434305505,221.004647436033,374.08173932482083
1.23766e+18,18.357329999999997,17.16712,17.07207,17.0428,17.04027,2566,301,1,66,8.231e+17,STAR,731,52460,243,-3.8072079789156916,2.866691370643239,-0.8540006126376819
1.23766e+18,18.162020000000002,16.45416,15.574639999999999,15.16678,14.83606,2243,301,1,407,1.0809e+18,GALAXY,960,52425,122,-149.19168787806296,-68.52065313128745,255.85096445222783
1.23767e+18,19.29421,17.22897,16.25524,15.7885,15.45406,5183,301,5,432,2.98489e+18,GALAXY,2651,54507,462,-244.0639498690004,-81.4973309934367,107.14841792835549
1.23765e+18,19.34079,18.16904,17.741220000000002,17.54371,17.4508,752,301,1,556,1.03824e+18,GALAXY,922,52426,570,-196.83608957470958,-209.82082462938837,-6.02706282683311
1.23766e+18,17.20361,15.89685,15.39696,15.16865,15.050020000000002,4134,301,1,184,2.85648e+18,STAR,2537,53917,277,-0.1995917882272529,0.10826137618575742,-0.5889278313169771
1.23767e+18,18.6922,17.3835,16.70097,16.26847,16.01065,5972,301,3,86,2.89583e+18,GALAXY,2572,54056,43,-195.51359176992216,246.30588132074183,52.383108701519106
1.23766e+18,18.49825,17.121389999999998,16.56987,16.34295,16.24417,3705,301,1,259,3.9036e+18,STAR,3467,54999,391,0.227184209368843,0.4128752904312067,-0.39356962199546525
1.23766e+18,18.09494,17.26601,17.04148,16.873379999999997,16.67203,2961,301,4,79,5.00585e+18,QSO,4446,55589,374,-2968.562050072094,4195.48746766593,3104.123200500093
1.23765e+18,16.52434,15.53464,15.369270000000002,15.329679999999998,15.35854,752,301,1,338,3.29944e+17,STAR,293,51689,201,-0.5971458247998777,-0.15134828988495092,-0.011485591935675556
1.23766e+18,19.18465,18.976570000000002,18.55878,18.28294,18.058,3606,301,5,165,1.43793e+18,QSO,1277,52765,566,-671.0030159539848,402.444728464848,653.4877429051012
1.23766e+18,18.50158,18.61536,18.67451,18.360129999999998,18.34526,2831,301,1,74,7.49857e+18,QSO,6660,56370,280,-2783.0022379810325,1548.9444170613167,3945.67585586476
1.23766e+18,19.46634,18.54813,18.22382,18.11143,18.06577,2986,301,6,191,5.4867e+18,STAR,4873,55926,694,0.9968259656555966,-0.645584802865495,-0.14467291367645674
1.23767e+18,19.49537,19.36425,19.08128,19.07655,19.06079,5061,301,5,405,2.5041e+18,QSO,2224,53815,347,-3281.4361880156043,158.23129824697494,1922.1729729752567
1.23765e+18,17.07734,15.77755,15.165410000000001,14.870029999999998,14.68314,1462,301,3,387,5.83278e+17,GALAXY,518,52282,224,-106.62863745559355,-6.3723272053798174,4.080631658756275
1.23767e+18,16.86062,15.326170000000001,14.73731,14.540470000000001,14.45793,5934,301,4,176,8.16749e+18,STAR,7254,56625,760,-0.04240828864095371,-0.040564091653438786,-0.04135313220382856
1.23766e+18,19.45835,19.01224,18.87499,18.65168,18.62785,4264,301,5,200,2.11121e+18,QSO,1875,54453,526,-586.5419689919628,657.2446993532151,1763.62726480871
1.23766e+18,19.38874,19.029220000000002,18.755689999999998,18.46601,18.27525,3704,301,2,99,1.15168e+19,QSO,10229,58441,10,-1139.9143174009532,742.5903696186248,948.9235176995705
1.23766e+18,15.407570000000002,13.67573,12.928339999999999,12.53759,12.309339999999999,2243,301,2,301,1.07186e+18,GALAXY,952,52409,26,-9.30924252089819,0.8905360028033827,15.416214540885994
1.23766e+18,19.20782,17.43405,16.5323,16.12565,15.7846,3918,301,6,28,9.9658e+17,GALAXY,885,52379,575,-267.1449339271229,-49.333478688260335,368.11104290992665
1.23766e+18,17.42706,16.25739,16.007170000000002,15.935020000000002,15.92159,2247,301,5,76,9.42483e+17,STAR,837,52642,382,-0.6974639005876679,0.09631293123418282,0.06567177069723536
1.23766e+18,18.415589999999998,17.41408,16.93342,16.66985,16.40636,2243,301,3,374,1.0775e+18,GALAXY,957,52398,34,-57.240176437560336,-16.36080403843286,99.98711706807788
1.23767e+18,19.34369,17.88951,17.05595,16.59463,16.30217,4570,301,2,87,2.40718e+18,GALAXY,2138,53757,4,-302.12596279390056,-259.19404094500146,220.49263688771407
1.23767e+18,19.05552,18.764029999999998,18.28959,18.17976,17.80629,5061,301,2,430,2.50513e+18,QSO,2225,53729,27,-1045.9273275021515,-29.419634512414206,585.1708856848961
1.23766e+18,19.2956,18.73025,18.61279,18.5518,18.3771,3647,301,3,74,9.96651e+18,QSO,8852,57449,144,-4027.3076247755666,2489.0811564591977,3460.815769151844
1.23767e+18,18.29113,17.1234,16.638270000000002,16.44537,16.3475,6177,301,4,47,3.15266e+18,STAR,2800,54326,508,-0.3375364474344331,0.8848777697935604,-0.7367403473635118
1.23768e+18,16.83871,15.93489,15.63525,15.53331,15.558470000000002,7885,301,2,67,8.066e+18,STAR,7164,56597,208,-1.0471122001158153,-0.5585227279318511,0.15633314410438573
1.23767e+18,19.36495,16.83734,15.629560000000001,15.11691,14.799970000000002,6519,301,2,144,3.00393e+18,STAR,2668,54084,102,-0.017394425997510225,-0.10349198647395043,-0.0309666786591482
1.23766e+18,18.17582,16.85587,16.09575,15.65964,15.35175,4011,301,5,66,7.64849e+18,GALAXY,6793,56430,906,-66.56863747545391,-133.5876972945395,222.38709694694927
1.23768e+18,17.51995,16.63918,16.3834,16.27344,16.240270000000002,7727,301,3,294,9.83364e+18,STAR,8734,57642,116,-3.5351876880672415,-2.4068693100243372,-0.30393997230152076
1.23765e+18,19.56222,19.306910000000002,19.14366,19.15793,19.23808,752,301,3,629,3.86267e+17,QSO,343,51692,302,-2180.148159199927,-3442.706176004332,-16.28156105047805
1.23767e+18,19.05153,18.59383,18.614810000000002,18.65671,18.5417,5598,301,1,72,6.94233e+18,QSO,6166,56181,125,2462.285201709444,-280.0991027722764,269.9739301710332
1.23766e+18,16.19426,14.569270000000001,13.73915,13.33794,12.99041,2822,301,4,99,1.00329e+18,GALAXY,891,52584,403,-57.776474193381,97.4514863829945,78.67050199444813
1.23766e+18,19.1743,18.6506,18.4698,18.382260000000002,18.18311,3606,301,6,70,5.83895e+18,QSO,5186,56337,106,-3196.8822824549948,3403.448573217076,3053.326411764412
1.23765e+18,18.88331,17.72095,17.8033,17.880470000000003,17.98677,1231,301,3,59,3.70429e+17,STAR,329,52056,30,0.06389318055291074,-0.0022083206504830166,0.00310464858698793
1.23765e+18,18.86086,18.689,18.4789,18.53473,18.50507,1331,301,3,232,5.07832e+17,QSO,451,51908,186,-1463.8577657371732,1222.1441639564164,2846.8540096715624
1.23765e+18,16.81928,15.5419,15.10111,14.949520000000001,14.92244,1412,301,6,136,3.21793e+18,STAR,2858,54498,410,0.21939480098618733,-0.03196782239791054,-0.5550949146729652
1.23767e+18,18.29044,18.18385,18.03935,17.73493,17.631870000000003,5972,301,2,177,5.98204e+18,QSO,5313,55973,494,-4054.2091902529255,3153.3419934037474,1123.3048490366302
1.23767e+18,17.48985,16.03483,15.41634,15.121189999999999,14.9684,6793,301,3,75,3.64015e+18,STAR,3233,54891,409,-2.835560121285645,0.40692401330342065,-0.011790265387825325
1.23766e+18,17.988220000000002,17.81707,17.76644,17.741870000000002,17.66761,3697,301,5,52,9.20561e+18,QSO,8176,57131,900,-859.182862212977,82.02959153053723,1362.904762752452
1.23766e+18,18.426470000000002,17.49334,17.20524,17.1153,17.04485,2247,301,4,323,5.3865e+18,STAR,4784,55677,694,-1.3012823914774183,-0.7303803996060955,0.12138833641447981
1.23767e+18,19.59926,19.45174,19.323079999999997,18.94598,18.921770000000002,5972,301,2,91,1.98056e+18,QSO,1759,53081,367,-3123.7641296392294,3819.3674842720748,807.4846764898622
1.23766e+18,19.45786,17.54992,16.55339,16.12226,15.76755,3226,301,5,34,1.3152e+18,GALAXY,1168,52731,544,-195.61590860643452,-313.9104388102787,396.54531306475985
1.23766e+18,19.19463,17.24981,16.3514,15.93865,15.594610000000001,3910,301,4,117,2.0639e+18,GALAXY,1833,54561,442,-207.24879553941432,-228.67038064940826,31.74050317910905
1.23767e+18,19.12535,19.087770000000003,18.8763,18.990460000000002,19.18644,4670,301,3,91,2.38594e+18,QSO,2119,53792,589,-2774.225788136673,-1660.2756593950303,1513.7944971152858
1.23766e+18,19.04896,18.65328,18.623839999999998,18.38814,18.34135,2964,301,3,493,1.45131e+18,QSO,1289,52734,105,-1269.6242695608164,-1130.8674009170115,1615.0336553722814
1.23767e+18,17.70032,16.60206,16.18627,16.02894,15.95558,5714,301,6,89,8.1697e+18,STAR,7256,56658,631,-0.7081715757847578,-0.4514081839937049,-0.11570741255979479
1.23766e+18,19.14676,17.39368,16.59883,16.22315,15.95035,3699,301,4,137,1.65058e+18,GALAXY,1466,53083,30,-185.17524313417124,-106.20968686223041,212.88364943470563
1.23767e+18,17.637999999999998,16.4647,16.41753,16.43423,16.47474,6574,301,1,68,3.1604e+18,STAR,2807,54433,10,-0.7751879685755724,0.9705008395366602,-0.1127459364660024
1.23767e+18,18.82714,17.84986,17.59666,17.49016,17.43335,5061,301,6,328,1.17949e+19,STAR,10476,58141,66,-0.45800198212514115,0.1300682711083203,0.2673111539721357
1.23766e+18,18.83385,17.25243,16.623089999999998,16.371029999999998,16.24294,4207,301,5,217,1.28144e+18,STAR,1138,53228,606,-0.40683541111278293,0.17411777082424626,-0.006407725796185981
1.23765e+18,18.67145,17.44608,16.915770000000002,16.59292,16.42932,1462,301,4,108,5.34912e+17,GALAXY,475,51965,399,-169.37344148279826,134.3186323680858,7.089599830863826
1.23765e+18,16.115779999999997,14.671970000000002,14.14105,13.96685,13.887979999999999,752,301,3,355,3.26632e+18,STAR,2901,54652,301,0.3735093727448926,0.11253177967886256,0.0024834680123973782
1.23765e+18,19.25603,18.16355,18.02071,18.02056,18.06339,1231,301,3,52,3.71633e+17,STAR,330,52370,314,-3.280655648943056,0.17209227352317952,-0.16231958550296174
1.23768e+18,18.84732,18.35741,18.05136,18.01059,18.0277,7712,301,4,150,1.03213e+19,QSO,9167,58064,752,3579.5600313170057,-1814.0076422009265,168.59018283566886
1.23766e+18,18.48988,17.45809,17.21556,17.03216,16.87025,2964,301,2,412,1.44573e+18,GALAXY,1284,52736,278,-70.73353336932524,-33.38137643098503,85.74025527467076
1.23767e+18,19.24002,17.31798,16.36918,15.98386,15.65911,4623,301,1,115,2.26084e+18,GALAXY,2008,53473,111,-477.9892475256113,38.94342655541512,288.8267666353962
1.23766e+18,18.882179999999998,18.61565,18.72757,18.53012,18.4339,2328,301,3,44,9.18769e+17,QSO,816,52379,125,-578.6747933411617,-1406.1393026991032,1323.1699171722596
1.23766e+18,19.043470000000003,18.113570000000003,17.85715,17.76904,17.76258,4508,301,2,189,1.27746e+19,STAR,11346,58429,482,-0.6553417762378944,0.5329624364749023,0.4495188710177482
1.23766e+18,18.72514,17.517229999999998,17.31598,17.23949,17.25733,2987,301,1,19,8.65826e+17,STAR,769,54530,33,0.13539216424184425,-0.07873136968281924,-0.21336644898318646
1.23767e+18,19.08387,18.71394,18.528470000000002,18.48789,18.29415,4670,301,3,44,2.52777e+18,QSO,2245,54208,462,-4520.848416013014,-1927.9901561366905,2423.052278630772
1.23765e+18,18.82215,18.636110000000002,18.379260000000002,18.23125,17.96809,1412,301,5,378,7.01597e+17,QSO,623,52051,586,-281.67115024285266,-574.286289062768,837.4098018533584
1.23767e+18,19.27082,17.48745,16.57532,16.11709,15.786420000000001,5061,301,3,226,2.63578e+18,GALAXY,2341,53738,181,-344.91798474534977,217.10991972334045,184.1580369153238
1.23768e+18,18.93869,17.91941,17.523529999999997,17.399639999999998,17.31868,7865,301,4,163,7.17113e+18,STAR,6369,56217,988,-0.24547742468403877,-0.1861699792906184,0.020844781804727156
1.23766e+18,18.279889999999998,16.59521,15.895320000000002,15.60496,15.457989999999999,2822,301,6,128,3.00626e+18,STAR,2670,54115,390,0.5486102051763064,-0.8287078494490054,-0.7893682454781442
1.23766e+18,19.1922,18.25543,17.89696,17.746229999999997,17.68832,4508,301,5,142,5.83118e+18,STAR,5179,55957,526,-0.4810502355696926,0.5148798887031358,0.3434490702278745
1.23768e+18,19.22974,18.33635,18.054570000000002,17.942439999999998,17.94356,8110,301,3,103,7.09103e+18,STAR,6298,56208,394,-2.926552102283237,1.1251297676832028,-1.4584170534779477
1.23767e+18,16.34845,15.36152,15.00523,14.792589999999999,14.648229999999998,5183,301,5,254,2.81034e+18,GALAXY,2496,54178,332,-126.73931844700448,23.290740670542874,53.209464851599364
1.23766e+18,18.12145,17.25597,17.00105,16.891370000000002,16.89564,2963,301,2,108,5.22778e+18,STAR,4643,55946,808,0.7216542272336408,-0.6490159607490082,-0.7698319505626082
1.23766e+18,18.91982,17.24222,16.44266,16.03879,15.74385,2987,301,6,65,1.06745e+18,GALAXY,948,52428,362,-148.46378252462128,56.303579194566055,259.7283649107245
1.23767e+18,18.0822,16.3056,15.67831,15.467020000000002,15.37098,5959,301,3,14,2.63014e+18,STAR,2336,53712,133,-0.009789233950770852,-0.0038217646824102456,-0.008463639919162628
1.23766e+18,17.96216,16.79259,16.56269,16.46884,16.46562,3704,301,1,168,2.24964e+18,STAR,1998,53433,331,-0.26396408932736937,0.10141812337073676,0.22388925635414264
1.23768e+18,18.23273,16.99464,16.383129999999998,16.04199,15.770179999999998,7713,301,1,92,8.31059e+17,GALAXY,738,52521,527,135.2404979955203,-53.223458981118775,38.271796449629456
1.23766e+18,19.22481,19.03787,18.750329999999998,18.81762,18.69377,3560,301,5,100,1.42547e+18,QSO,1266,52709,281,-1666.6373649693573,2582.344975197117,1476.2457991808685
1.23766e+18,17.92471,17.004179999999998,16.68444,16.56331,16.54867,3813,301,3,261,9.42964e+18,STAR,8375,57520,834,0.898546770180346,0.19417521895698195,-0.9116241410065903
1.23766e+18,19.50756,19.5833,19.3456,19.33405,19.40948,2243,301,1,360,9.27181e+18,QSO,8235,58191,76,-2008.1725466460566,-415.9133491164617,3358.669501791512
1.23765e+18,16.535220000000002,15.171829999999998,14.645079999999998,14.319329999999999,14.22657,2126,301,4,143,6.39605e+17,GALAXY,568,52254,343,-45.75268232186464,37.68092502322357,4.0379186370250775
1.23767e+18,17.43147,16.2237,16.14357,16.13804,16.18061,5071,301,2,43,2.55366e+18,STAR,2268,53682,436,-0.3796566783171894,0.6225442361807582,0.17972908013496683
1.23768e+18,17.60089,16.62661,16.2922,16.16016,16.113410000000002,7708,301,6,64,7.09211e+18,STAR,6299,56478,238,-1.549708608671436,0.6641996477090247,-0.7230803482916387
1.23765e+18,18.8352,17.678910000000002,17.2333,17.03862,16.954420000000002,1239,301,1,145,8.3914e+18,STAR,7453,56749,251,-1.8869062737938873,1.4725183700434092,-0.04767983974639868
1.23767e+18,18.78726,17.12819,16.402160000000002,16.11632,15.97406,5934,301,4,92,3.64916e+18,STAR,3241,54884,427,-0.0413527718670725,-0.03106576967119498,-0.02312146998952755
1.23767e+18,18.33728,17.069879999999998,17.12519,17.22264,17.32668,5060,301,2,139,2.63126e+18,STAR,2337,53740,106,-0.05160513675140473,0.16235896358588006,0.3710038768298365
1.23765e+18,16.178729999999998,15.868210000000001,15.93516,15.810310000000001,15.8231,2125,301,4,80,6.35137e+17,QSO,564,52224,471,-1273.5846134322271,1477.4222471710432,103.5430964591625
1.23767e+18,19.21677,19.08567,19.07372,18.88842,18.86636,4576,301,3,538,2.37805e+18,QSO,2112,53534,528,-3604.478480163163,-1403.545413765692,2577.385633519442
1.23768e+18,19.39245,19.01172,18.365389999999998,18.1668,17.87714,7917,301,3,232,8.59176e+18,QSO,7631,57279,74,2763.3241291537356,1035.8561627854049,1167.333961232828
1.23766e+18,18.35602,16.74793,16.079710000000002,15.80134,15.66797,3900,301,3,584,3.73241e+18,STAR,3315,54942,190,0.5100465300016068,0.4812604009447944,-0.45488915153252846
1.23766e+18,18.43521,18.231370000000002,18.02587,17.92616,18.00848,3225,301,1,241,1.20799e+19,QSO,10729,58248,454,-484.34907982135485,-1100.5902323607004,952.3145038551531
1.23766e+18,19.3466,18.19294,17.69665,17.40004,17.207320000000003,2243,301,2,174,8.63584e+17,GALAXY,767,52252,68,-121.00842071420124,89.74582906923798,189.3511187688457
1.23767e+18,17.85106,16.23669,15.5677,15.290560000000001,15.1563,5934,301,2,194,2.74837e+18,STAR,2441,54065,162,-0.48808248268195786,-0.5113566361920049,-0.5341877864661523
1.23767e+18,19.57861,18.11928,17.36555,16.94793,16.6567,5972,301,2,101,2.89695e+18,GALAXY,2573,54061,44,-225.0689559519217,260.13956144128844,58.3631133742774
1.23767e+18,19.07986,17.54486,16.8956,16.646,16.53135,4851,301,3,77,3.52975e+18,STAR,3135,54770,185,-0.42970233557568177,-0.05717542007669984,-0.2002213718182519
1.23766e+18,18.104860000000002,17.94424,17.643729999999998,17.351760000000002,17.302139999999998,3184,301,4,59,1.31181e+18,QSO,1165,52703,486,-359.7777444227998,-396.1943540654029,686.5672395810499
1.23768e+18,19.31294,19.4329,19.49034,19.23374,19.212410000000002,7717,301,5,464,8.85092e+18,QSO,7861,57281,790,4787.836139520457,1762.3674125499886,254.3542556609629
1.23768e+18,18.63414,18.13619,18.03462,18.07735,17.859679999999997,8105,301,1,94,8.65378e+18,QSO,7686,57015,394,2097.5086407381386,920.4237867345022,1206.5907793408653
1.23767e+18,17.64301,16.70642,16.44029,16.3461,16.300720000000002,4880,301,3,43,2.53457e+18,STAR,2251,53557,602,-1.517349122112835,0.7486086237294748,-0.671260637367072
1.23767e+18,18.15488,17.12921,16.82585,16.71665,16.68005,6161,301,3,74,1.21159e+19,STAR,10761,58283,210,0.7842918033764119,3.136426929432008,-2.5078137466461823
1.23767e+18,19.52437,17.69203,16.9579,16.64088,16.50463,5982,301,2,64,3.02884e+18,STAR,2690,54211,600,-2.2706695428469446,0.4771066309532655,-0.6713524013835813
1.23767e+18,18.85144,18.57377,18.304000000000002,17.99936,17.901429999999998,4670,301,1,197,3.14367e+18,QSO,2792,54556,564,-3036.3912123281007,-3271.1234079424953,1627.063027692889
1.23766e+18,19.24474,19.195999999999998,19.02732,19.05677,19.09895,3606,301,3,61,1.17443e+19,QSO,10431,58137,118,-2451.3076805010455,2644.8828755126483,2192.6252866258537
1.23766e+18,18.48621,17.19699,16.684260000000002,16.49945,16.42651,3600,301,3,25,3.56587e+18,STAR,3167,54822,513,0.720041315903029,-0.7730775221845128,-1.5565839423228707
1.23766e+18,16.605,15.662339999999999,15.394060000000001,15.294429999999998,15.29302,3699,301,2,227,5.81765e+18,STAR,5167,56066,454,0.43266530883443133,0.44806464402974044,-0.49757755654490987
1.23766e+18,18.39969,16.531470000000002,15.62021,15.187829999999998,14.828920000000002,3538,301,4,216,1.47276e+18,GALAXY,1308,53053,316,-220.77451333070155,126.39730181090101,46.89354630293288
1.23767e+18,17.8653,16.14187,15.360560000000001,14.95142,14.666179999999999,6161,301,2,31,7.07231e+17,GALAXY,628,52083,603,-58.06261368089471,-171.6853015685888,170.70905446841934
